input_id	clean_full_add	is_good_addy	lat	long	loc_name	street_add	unit	city	state	zip_code	active_status_str	curr_price	curr_type	curr_date	bedrooms	full_baths	half_baths	parking	land_area	live_area	lanai_area	other_area	island	region	hood	pets_allowed	res_man	deposit	term	description	unit_features	parking_features	frontage	view	furnished	amenities	pool	inclusions	build_style	disclosures	img_urls
202408753	2452 Tusitala St #1907, Honolulu, HI 96815	True	21.2771749	-157.8217629	Waikiki Lanais	2452 Tusitala St #1907	##1907	Honolulu	HI	96815	Active	$3,000	Short Term	May 01, 2024	1	1	0	1	30,231	558	--	--	Oahu	Metro Oahu	Waikiki	No	Yes	$3,000	6 Months, Month to Month, Other	"*All Taxes and All Utilities included in monthly price**
Beautiful remodeled one bedroom unit for rent NOW at Waikiki Lanais. Rarely available high floor with all new appliances, flooring, and furniture. Fully furnished, linens, and kitchenware. Walking distance to the world famous Waikiki Beach and all the shopping, entertainment, and restaurants that Waikiki has to offer. Parking, pool, jacuzzi, rooftop sundeck, bbq, sauna, and amazing views. Unit is available May 1st. 6 month lease preferred but month to month okay."	AC Window Unit, Bedroom on 1st Level, Cable TV, Ceiling Fan, Dishwasher, Disposal, Drapes, Full Bath on 1st Floor, Kitchenware, Lanai, Linens, Microwave, Odd# Unit, Range/Oven, Refrigerator, Single Level, Smoke Detector	Assigned, Covered - 1	Other	City, Golf Course, Mountain, Other	Full	BBQ, Community Laundry, Exercise Room, Patio/Deck, Pool on Property, Sauna, Trash Chute	--	--	High-Rise 7+ Stories	--	['https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_19.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_20.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_21.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_22.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_23.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_24.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/53/202408753_25.jpg']
202411281	1074 Lanui Pl, Honolulu, HI 96817	True	21.3409048	-157.8495328	-	1074 Lanui Pl	-	Honolulu	HI	96817	Active	$3,000	Long Term	June 05, 2024	3	2	0	2	5,500	1,244	120	--	Oahu	Metro Oahu	Alewa Heights	No	No	$3,000	1 Year	"Relax and enjoy the panoramic views from high atop Alewa Heights in this 3 bdrm / 2 bath home.
Available as of June 5, 2024. Current Tenant is in the process of vacating the property on June 1, 2024.
No pets and no smoking."	Ceiling Fan, Dryer, Range/Oven, Refrigerator, Washer, Yard	Carport, Covered - 2	--	City, Coastline, Ocean	None	None	--	--	Detach Single Family	Application Fee, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202411281_16.jpg']
202407645	1388 Kapiolani Blvd #3107, Honolulu, HI 96814	True	21.2941778	-157.8435449	Sky Ala Moana West	1388 Kapiolani Blvd #3107	##3107	Honolulu	HI	96814	Active	$3,100	Long Term	April 04, 2024	1	1	0	1	--	556	--	--	Oahu	Metro Oahu	Holiday Mart	--	Yes	$3,100	1 Year	Come live in the urban resort-style oasis in the newly released Sky Ala Moana West. Ideally located across from Ala Moana Shopping Center with easy access to shops, dining, entertainment, beaches, parks. This brand new 1 bedroom, 1 bathroom residence on the 31st floor features sophisticated stainless steel Bosch appliances, quartz countertops, sleek design elements, and full sized washer and dryer. The building boasts resort like amenities, including a tropical rec deck with a fitness center, lap pool, lounge pool, whirlpool, poolside cabanas, BBQ pavilions, playground, both dry and steam saunas, and much, much more! Units also includes 1 assigned parking stalls bike and surfboard storage. Tenants are responsible for monthly electricity billing which is charged back through the building; water/sewer, and the buildings cable/internet package are included at no additional charge.	AC Split, Blinds, Cable TV, Ceiling Fan, Dishwasher, Disposal, Dryer, Lanai, Microwave Hood, Microwave, Odd# Unit, Range/Oven, Refrigerator, Washer	Covered - 1, Garage, Guest	--	City, Ocean	Partial	BBQ, Exercise Room, Meeting Room, Patio/Deck, Pool on Property, Recreation Area, Resident Manager, Sauna, Security Guard	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202407645_19.jpg']
202410932	320 Liliuokalani Ave #903, Honolulu, HI 96815	True	21.2770477	-157.8209362	Monte Vista	320 Liliuokalani Ave #903	##903	Honolulu	HI	96815	Active	$3,000	Long Term	May 09, 2024	2	1	0	1	14,244	834	--	--	Oahu	Metro Oahu	Waikiki	No	Yes	$3,000	1 Year	Discover paradise in Waikiki! This 2-bed, 1-bath condo boasts convenience, comfort, and stunning views. Nestled in Waikiki's heart, it offers access to shopping, dining, beaches, and nightlife. Enjoy a sunlit living space with modern finishes and a breathtaking view of the Ko’olau mountains and Ala Wai Golf Course. Recently renovated, it blends style with functionality, featuring modern amenities like lights and AC. Secure elevator access and a covered parking stall offer peace of mind. Amenities include a pool and BBQ area. With cable TV, hot water, internet, and more included, budgeting is a breeze. Experience the essence of Waikiki living – schedule a showing today! Hawaii Sands Realty offers professional property management services in Honolulu, Oahu.	AC Window Unit, Cable TV, Ceiling Fan, Disposal, Dryer, Microwave, Other, Refrigerator, Smoke Detector, Washer	Assigned, Covered - 1, Secured Entry, Street	--	City, Diamond Head, Golf Course, Mountain, Other	Partial	BBQ, Patio/Deck, Pool on Property, Resident Manager, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_19.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_20.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_21.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_22.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_23.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_24.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202410932_25.jpg']
202411044	2825 S King St #2901, Honolulu, HI 96826	True	21.2896576	-157.8180787	Contessa	2825 S King St #2901	##2901	Honolulu	HI	96826	Active	$3,100	Long Term	May 10, 2024	2	2	0	2	88,645	1,007	147	--	Oahu	Metro Oahu	Moiliili	No	No	$3,100	1 Year	"Remodeled 2 bdr/2 bth condo on high floor in the desirable bldg. known as Contessa. Only 4 units per floor. Premier corner unit facing direct ocean and Diamond Head. Enjoy the unobstructed panoramic views of iconic Diamond Head and the ocean while relaxing on your spacious lanai. Unfurnished condo with over 1, 000 int sq ft. Spacious living room and bedrooms. Newer kitchen, updated flooring, updated bathrooms, and newer fixtures. Washer/dryer inside unit. Includes 2 pkg stalls. Secured bldg with nice amenities featuring a pool and sauna. Prime location close to Waikiki, Diamond Head, Ala Moana shopping center and beach, shopping centers, restaurants, UH and freeway access. No pets. NO VIRTUAL SHOWINGS. MUST VIEW IN PERSON BEFORE APPLYING.
VIEWING MUST BE SCHEDULED ONLINE. To see details of all listings, schedule a viewing or apply go to: https://app.tenantturner.com/listings/pinnaclemanagementgroup (copy/paste on browser if needed)."	AC Window Unit, Dishwasher, Disposal, Dryer, Lanai, Range/Oven, Refrigerator, Smoke Detector, Washer	Covered - 1, Open - 1	Other	City, Diamond Head, Mountain, Ocean	None	Pool on Property, Sauna	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/44/202411044_18.jpg']
202411450	1189 Waimanu St #1807, Honolulu, HI 96814	True	21.2930705	-157.8484279	Waihonua	1189 Waimanu St #1807	##1807	Honolulu	HI	96814	Active	$3,100	Long Term	May 17, 2024	1	1	0	1	--	647	--	--	Oahu	Metro Oahu	Kakaako	No	Yes	$3,100	1 Year	1 bedroom/1 bathroom/1 assigned covered parking. Luxury Waihonua condo with beautiful mountain views. Bosh stainless appliances, full sized stacked washer and dryer in spacious laundry closet, toto washlet. High quality hardwood walnut floors, granite counter tops, and soft touch custom cabinets. Amenities include infinity pool, jacuzzi, bbq cabanas, club room w/ full kitchen and tv, lounge room, gym, yoga room, 2 guest suites (fee applies). Secure building with controlled access and front desk security. Guest parking and within minutes to Ala Moana, Ward, and Waikiki. HawaiianTel Cable and Internet included. Electricity NOT included. NO PETS & NO SMOKING Credit Check/Application Fee:$9 per adult/application non-refundable. Renters insurance required.	AC Central, Auto Garage Door Opener, Cable TV, Dishwasher, Disposal, Dryer, Microwave Hood, Range/Oven, Refrigerator, Smoke Detector, Washer	Assigned, Covered - 1, Compact, Guest, Secured Entry	Other	Mountain	None	BBQ, Exercise Room, Heated Pool, Other, Pool on Property, Recreation Room, Resident Manager, Security Guard, Trash Chute, Whirlpool	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Licensed Owner, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/50/202411450_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/50/202411450_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/50/202411450_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/50/202411450_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/50/202411450_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/50/202411450_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/50/202411450_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/50/202411450_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/50/202411450_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/50/202411450_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/50/202411450_11.jpg']
202408916	1561 Kanunu St #1505, Honolulu, HI 96814	True	21.2944747	-157.839811	Princess Leilani	1561 Kanunu St #1505	##1505	Honolulu	HI	96814	Active	$3,100	Long Term	May 01, 2024	3	2	0	2	38,943	1,345	--	--	Oahu	Metro Oahu	Holiday Mart	No	Yes	$3,100	6 Months, Month to Month	"Central town location, convenient to shops, dining. Spacious 1345 interior sq ft with nice sized 295 sq ft lanai.
Ground floor parking. Secure building for peace of mind. Contact listing agent to schedule showings."	AC Central, Range Hood, Range/Oven, Refrigerator	Covered - 2, Guest, Street	--	Mountain	None	BBQ, Exercise Room, Heated Pool, Pool on Property, Recreation Room, Resident Manager, Sauna, Security Guard, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/16/202408916_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/16/202408916_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/16/202408916_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/16/202408916_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/16/202408916_05.jpg']
202410584	1676 Ala Moana Blvd #808, Honolulu, HI 96815	True	21.2871879	-157.8396105	-	1676 Ala Moana Blvd #808	##808	Honolulu	HI	96815	Active	$3,100	Long Term	May 15, 2024	2	1	1	1	--	801	50	--	Oahu	Metro Oahu	Waikiki	No	Yes	$3,100	1 Year	"For any questions or to schedule a showing, please email your availability to [email protected]
DESCRIPTION:
Available on May 15, 2024 -- HI Roots Realty presents this 2 BR, 1.5 BA with 1-car assigned garage parking condominium in the Heart of Town. Great location: right across Ala Moana Shopping Center and walking distance to Waikiki featuring various entertainment, shopping, restaurants, grocery stores, schools, and more!
Water, Sewer and Internet included - tenant responsible for all other utilities.
$30 application fee per applicant. Applicants will be subject to credit/background/residency/employment checks.
Minimum credit score of 600. Minimum income 2x rental amount.
No pets allowed. No smoking. 1 year minimum lease term. Renters insurance will be required. Lic RB-22309."	AC Window Unit, Ceiling Fan, Corner/End, Dishwasher, Disposal, Dryer, Even# Unit, Lanai, Microwave Hood, Range/Oven, Refrigerator, Single Level, Smoke Detector, Storage, Washer	Assigned, Covered - 1, Garage, Secured Entry	Stream/Canal	City, Other	None	BBQ, Pool on Property, Resident Manager, Security Guard, Storage, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/84/202410584_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/84/202410584_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/84/202410584_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/84/202410584_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/84/202410584_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/84/202410584_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/84/202410584_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/84/202410584_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/84/202410584_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/84/202410584_10.jpg']
202411364	1388 Kapiolani Blvd #1707, Honolulu, HI 96814	True	21.2941778	-157.8435449	-	1388 Kapiolani Blvd #1707	##1707	Honolulu	HI	96814	Active	$3,150	Long Term	May 16, 2024	1	1	0	1	--	655	--	--	Oahu	Metro Oahu	Holiday Mart	No	Yes	$3,150	1 Year	"The best in resort-style living! The brand-new Sky Ala Moana is a beautiful one-bedroom, one-bathroom unit with a secure parking stall and storage. It has top-of-the-line appliances, stack w/d, motorized window shades, split a/c units, spacious, covered lanai.
Utilities include water/sewer, basic cable/internet. Renters Insurance required. NO Smoking, NO Pets. One-year minimum lease.
We invite you to visit Sky Ala Moana's website at https://skyalamoana.com/ to see all that is offered.
Featuring:
*Secured Building with 24-hour security
*Front Desk
*Guest Parking
*Restaurants
*Minutes from Ala Moana Shopping Mall
*Beaches
*Pool/Lap Pool
*Jacuzzi
*Out Door Bar
*Private Entertaining Rooms
*Outdoor Activities
*Outdoor Gym
*Gym
*Spa Facility
*Much more........"	AC Split, Dryer, Lanai, Storage, Washer	Other	--	City, Ocean	None	BBQ, Exercise Room, Pool on Property	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_19.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_20.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_21.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_22.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_23.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/64/202411364_24.jpg']
202410981	801 S King St #3206, Honolulu, HI 96813	True	21.3022563	-157.8522924	One Archer Lane	801 S King St #3206	##3206	Honolulu	HI	96813	Active	$3,000	Long Term	June 01, 2024	1	1	0	1	40,641	585	--	--	Oahu	Metro Oahu	Kakaako	Yes	Yes	$3,000	1 Year, 6 Months	One Archer Lane so conveniently located on 801 S. King St near Ward Ave. Fully Furnished 1 bedroom 1 bath 1 parking unit with a/c, dishwasher, and big washer & dryer. Spacious lanai with great Downtown Honolulu Sunset Views. Perfect for traveling nurses or doctors, near Straub, Queens and Kaiser and right by the Alapai Transit Center. Safe building with nice pool, bbq deck. Available June 1st.	AC Central, Cable TV, Central AC, Corner/End, Dishwasher, Disposal, Drapes, Dryer, Even# Unit, Kitchenware, Microwave, Range/Oven, Refrigerator, Smoke Detector, Washer	Assigned, Covered - 1, Garage, Guest, Street	--	City, Mountain, Ocean, Sunset	Full	BBQ, Pool on Property, Recreation Area, Recreation Room, Trash Chute, Whirlpool	--	--	High-Rise 7+ Stories	--	['https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/81/202410981_16.jpg']
