input_id	clean_full_add	is_good_addy	lat	lon	loc_name	street_add	unit	city	state	zip_code	active_status_str	curr_price	curr_type	curr_date	bedrooms	full_baths	half_baths	parking	land_area	live_area	lanai_area	other_area	island	region	hood	pets_allowed	res_man	deposit	term	description	unit_features	parking_features	frontage	view	furnished	amenities	pool	inclusions	build_style	disclosures	img_urls	orig_url
202418659	629 Keeaumoku St #2312, Honolulu, HI 96814	True	21.293842	-157.841982	Azure Ala Moana	629 Keeaumoku St #2312	#2312	Honolulu	HI	96814	Active	$4,800	Long Term	August 24, 2024	2	2	0	2	--	1,092	--	--	Oahu	Metro Oahu	Holiday Mart	No	Yes	$4,800	1 Year	"For any questions or to schedule a showing, please email us your availability to [email protected]
AVAILABLE NOW -- HI Roots Realty presents this luxury 2 BR, 2 BA and 2-car assigned parking in garage condominium located in the heart of Mid Town Ala Moana! This unit features ocean/city views, central AC, lanai, stainless steel appliances, master walk-in closet with washer/dryer in unit. Enjoy building amenities which include bbq area, pool, fitness center, theater room, recreation areas with 24 hour security and secured access. Conveniently within walking distance to Ala Moana Shopping Center, Target, Walmart, Don Quijote, eateries, entertainment, public transportation, with easy access to freeway on/off ramp and much more!
Utilities included: Cable, Internet, Water and Sewer - tenant responsible for all other utilities.
$30 application fee per applicant. Applicants will be subject to credit/background/residency/employment checks.
Minimum credit score of 600. Minimum income 2x rental amount.
Pets negotiable. No smoking. 1 year minimum lease term. Renters insurance will be required. Lic RB-22309."	AC Central, Auto Garage Door Opener, Dishwasher, Disposal, Dryer, Lanai, Microwave Hood, Range/Oven, Refrigerator, Smoke Detector, Washer	Covered - 2	--	City, Ocean	None	BBQ, Exercise Room, Meeting Room, Patio/Deck, Pool on Property, Recreation Area, Recreation Room, Resident Manager, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_19.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_20.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_21.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_22.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_23.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/59/202418659_24.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202418659
202412396	1330 Ala Moana Blvd #1406, Honolulu, HI 96814	True	21.292045	-157.8488913	Nauru Tower	1330 Ala Moana Blvd #1406	#1406	Honolulu	HI	96814	Active	$4,500	Long Term	June 10, 2024	2	2	0	1	135,472	1,220	--	--	Oahu	Metro Oahu	Kakaako	No	Yes	$4,500	6 Months	"Just few minutes away (walking!) from world famous Ala Moana Shopping Center, Ala Moana Beach Park (with beach of course !), wide range of cuisine from all over the world (literally!), Nauru Tower is wonderful choice for luxury island living.
Amenity includes 5th floor large 14, 000-sq.ft. heated swimming pool, flanked by two heated jacuzzis, 7th floor spacious picnic deck which features private cabanas with gas BBQ grills where you can enjoy ocean views in a garden-style atmosphere, hold a party in almost total privacy or just walk and enjoy the greenery.
Well desired 06 unit on 14th floor with lanai (balcony), enjoy the Diamond Head view, sunshine and nice Hawaiian breeze !
Rent includes basic utilities, tenant pays Electricity, Internet and cable TV as needed."	AC Central, Auto Garage Door Opener, Convection Oven, Dishwasher, Disposal, Drapes, Dryer, Even# Unit, Lanai, Linens, Microwave Hood, Refrigerator, Washer	Assigned, Covered - 1, Guest, Secured Entry	--	Coastline, Diamond Head, Garden, Ocean	Full	BBQ, Heated Pool, Patio/Deck, Pool on Property, Recreation Area, Resident Manager, Security Guard, Tennis Court, Trash Chute, Walking/Jogging Path, Whirlpool	--	--	High-Rise 7+ Stories	Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_19.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_20.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_21.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_22.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_23.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202412396_24.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202412396
202418548	430 Lewers St #503, Honolulu, HI 96815	True	21.282404	-157.828065	Aloha Towers	430 Lewers St #503	#503	Honolulu	HI	96815	Active	$4,000	Long Term	August 21, 2024	2	2	0	2	45,259	1,067	--	--	Oahu	Metro Oahu	Waikiki	--	Yes	$4,000	1 Year	Welcome to the luxurious Aloha Towers in Waikiki, where every detail has been thoughtfully designed to enhance your living experience. This stunning unit boasts all the desirable features and upgrades you’ve been searching for: Solid Mahogany Doors, Custom Master Bath, High Ceilings, Central Air, In-Unit Washer & Dryer, XL Tropical Lanai with covered surf board storage. Just a short distance to the pristine shores and world-renowned surf spots of Waikiki. This is more than just a home; it’s a lifestyle. Don’t miss the opportunity to live in one of Waikiki’s most sought-after buildings. Contact us today to schedule a viewing and experience all that Aloha Towers has to offer! Rent includes Electric, water, sewer, cable and internet. Credit check required, $40 application fee. Tenant pays GET.	AC Central, Cable TV, Central AC, Dishwasher, Drapes, Dryer, Full Bath on 1st Floor, Lanai, Microwave Hood, Microwave, Odd# Unit, Range/Oven, Refrigerator, Smoke Detector, Washer	Covered - 2	Other	City, Mountain	None	BBQ, Exercise Room, Patio/Deck, Pool on Property, Resident Manager, Security Guard, Trash Chute, Whirlpool	--	--	High-Rise 7+ Stories	Application Fee, GET-tenant pays, Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/48/202418548_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202418548_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202418548_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202418548_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202418548_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202418548_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202418548_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202418548_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202418548_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/48/202418548_10.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202418548
202416670	915 Pumehana St, Honolulu, HI 96826	True	21.2942238	-157.831595	-	915 Pumehana St	-	Honolulu	HI	96826	Active	$4,200	Long Term	July 24, 2024	5	3	0	2	1,800	1,658	--	--	Oahu	Metro Oahu	Mccully	No	No	$4,200	1 Year	5 bedroom 3 bathroom duplex home conveniently located in McCully. Close to east and west freeway accesses, shopping and public transportation. Move in ready.	AC Split, Ceiling Fan, Corner/End, Dishwasher, Disposal, Dryer, Fenced, Microwave Hood, Multi Level, Range/Oven, Refrigerator, Smoke Detector, Solar Water, Washer	Covered - 2, Street	Other	None	Partial	None	--	--	Duplex, Low-Rise 6 or Less Stories, No Unit Above or Below	Application Fee, Insurance Required	['https://s3.amazonaws.com/photos.re.parallel21.com/70/202416670_01.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202416670
202417972	888 Kapiolani Blvd #2111, Honolulu, HI 96813	True	21.2991548	-157.8526333	Symphony Honolulu	888 Kapiolani Blvd #2111	#2111	Honolulu	HI	96813	Active	$4,300	Long Term	September 21, 2024	2	2	0	2	--	922	--	--	Oahu	Metro Oahu	Kakaako	No	Yes	$4,300	1 Year	You'll love the convenience that living in the Symphony Honolulu provides you! Symphony Honolulu boasts an abundance of amenities for you to enjoy which include a heated pool, 2 hot tubs, karaoke room, theater room, numerous BBQ grills & cabanas, sauna, gym w/yoga room, 2 guest suites that can be rented for your out of town visitors, bike & surfboard storage for rent, meeting room, & more! This unit comes w/2 parking stalls, central AC, modern finishes, remote control blinds, wall-mounted TV w/built-in TV console, vinyl plank & tile floors, & more! This is modern city living in the developing Kakaako/Ward neighborhood...within walking/biking distance to lots of shopping, restaurants, businesses, and the ocean! Symphony Honolulu is also highly secure w/24 hour security, video surveillance, & computerized fob entry. Unit comes w/2 assigned, covered parking stalls. No pets & no smoking. Basic CABLE/INTERNET & WATER/SEWER IS INCLUDED. Avail 9/21. $20 app fee & min 650 credit score required for each adult applicant. Combined gross income must be at least 3 times the rent amt. Renter's insurance is required. Contact Robert for showings and questions at (808)398-0914, [email protected].	AC Central, Blinds, Ceiling Fan, Dishwasher, Disposal, Dryer, Microwave Hood, Range/Oven, Refrigerator, Single Level, Smoke Detector, Washer	Assigned, Covered - 2, Guest, Secured Entry	--	Mountain	Partial	BBQ, Club House, Concierge, Doorman, Exercise Room, Meeting Room, Other, Patio/Deck, Pool on Property, Recreation Area, Recreation Room, Resident Manager, Sauna, Security Guard, Trash Chute, Whirlpool	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_19.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_20.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_21.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_22.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_23.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_24.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202417972_25.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202417972
202418829	1288 Kapiolani Blvd #I708, Honolulu, HI 96814	True	21.2960126	-157.8467061	Moana Pacific	1288 Kapiolani Blvd #I708	#I708	Honolulu	HI	96814	Active	$4,200	Long Term	August 27, 2024	3	2	0	2	--	1,206	42	--	Oahu	Metro Oahu	Kakaako	No	Yes	$4,200	1 Year	Property is available for immediate occupancy. Lease term is 1 year. No pets or smoking.	AC Central, Auto Garage Door Opener, Disposal, Drapes, Dryer, Lanai, Range Hood, Range/Oven, Refrigerator, Smoke Detector, Washer	Assigned, Covered - 2, Garage, Guest, Secured Entry	Other	City, Mountain	Partial	BBQ, Exercise Room, Meeting Room, Patio/Deck, Putting Green, Recreation Area, Recreation Room, Resident Manager, Tennis Court, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/29/202418829_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/29/202418829_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/29/202418829_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/29/202418829_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/29/202418829_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/29/202418829_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/29/202418829_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/29/202418829_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/29/202418829_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/29/202418829_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/29/202418829_11.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202418829
202418172	2421 Tusitala St #701, Honolulu, HI 96815	True	21.2775503	-157.8226861	Waikiki Townhouse	2421 Tusitala St #701	#701	Honolulu	HI	96815	Active	$4,500	Short Term	August 15, 2024	1	1	0	1	14,680	700	--	--	Oahu	Metro Oahu	Waikiki	No	Yes	$2,000	6 Months, Month to Month, Other	"Turnkey unit. Cute, Bright and airy 1 bedroom 1 bath. Sleeps 4 comfortably. Fully equipped kitchen. W/D inside the unit. Parking stall uncovered. Utilities included. 5k/ month plus GET/TAT/OTA plus cleaning fees of $250.
Owner is looking for 30 days plus tenant. Would consider longer term as well.Unit is now vacant."	AC Window Unit, Blinds, Book Shelves, Convection Oven, Dishwasher, Drapes, Dryer, Kitchenware, Linens, Microwave, Range Hood, Range/Oven, Refrigerator, Washer	Assigned, Open - 1	Other	City, Other	Full	None	--	--	High-Rise 7+ Stories	GET-tenant pays, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/72/202418172_19.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202418172
202417796	1391 Kapiolani Blvd #3401, Honolulu, HI 96814	True	21.2935514	-157.8438531	The Central Ala Moana	1391 Kapiolani Blvd #3401	#3401	Honolulu	HI	96814	Active	$4,400	Long Term	August 10, 2024	2	2	0	1	--	979	--	--	Oahu	Metro Oahu	Ala Moana	No	No	$4,400	1 Year, 6 Months	AVAILABLE NOW! This unfurnished 2BD/2BA with 1 parking stall, 150-square-foot L-Shaped lanai, appliances by Samsung, LED light fixtures, split-AC, washer/dryer, and a double vanity in the master bathroom offers a truly luxurious lifestyle! This is your home away from home!! Relax in your airy private suite that has ceiling to floor windows, vinyl plank flooring, high end finishes, a balcony accessible from the living room and master bedroom via a sliding door, brand new appliances, and many more. The extra windows provide cool cross breezes in this Spacious Room with 979 square-foot, brand-new corner-end unit on the 34th floor with majestic views of the mountains and the ocean. The Central Ala Moana is located directly in front of Ala Moana Shopping Center, where there's numerous options for fine dining, shopping, & entertainment. They also have modern lobby with a reception area, two swimming pools (one for adults and one for kids), hot tub, grilling cabanas, a children's play area, a fitness center, a multi-purpose room, and a dog park are among the amenities. Rental price is for long term, includes basic cable and internet. Tenant is responsible for electric.	AC Split, Dishwasher, Disposal, Dryer, Microwave, Range/Oven, Refrigerator, Smoke Detector, Washer	Assigned, Covered - 1	Other	Mountain, Ocean, Other	None	BBQ, Exercise Room, Pool on Property, Resident Manager, Security Guard, Trash Chute	--	--	High-Rise 7+ Stories	Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/96/202417796_13.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202417796
202416573	1314 Kalakaua Ave #1108, Honolulu, HI 96826	True	21.2988195	-157.8372291	One Kalakaua Senior Living	1314 Kalakaua Ave #1108	#1108	Honolulu	HI	96826	Active	$4,147	Long Term	July 21, 2024	2	1	0	1	51,575	771	--	--	Oahu	Metro Oahu	Makiki Area	No	Yes	$500	1 Year	Seniors 55+ enjoy a relaxing independent lifestyle complete with weekly housekeeping, daily exercise programs, monthly meal credits, arts/crafts, excursions, library/computer room, heated pool and much more! Seniors will find this clean, move-in ready, 2-bedroom, 1-bath unit conveniently located in the heart of Honolulu here at One Kalakaua.	AC Central, Blinds, Cable TV, Central AC, Dishwasher, Disposal, Dryer, Even# Unit, Microwave Hood, Microwave, Range/Oven, Refrigerator, Security System, Single Level, Smoke Detector, Washer	Assigned, Covered - 1, Compact, Garage, Guest, Secured Entry	Other	City, Mountain	Partial	Exercise Room, Heated Pool, Meeting Room, Pool on Property, Recreation Room, Resident Manager, Restaurant, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/73/202416573_01.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202416573
202317417	229 Paoakalani Ave #3401, Honolulu, HI 96815	True	21.2743275	-157.8206671	Waikiki Sunset	229 Paoakalani Ave #3401	#3401	Honolulu	HI	96815	Active	$4,500	Long Term	July 01, 2024	1	1	0	1	--	546	55	--	Oahu	Metro Oahu	Waikiki	No	Yes	$4,500	Month to Month	"Escape to paradise in this stunning Waikiki condo, where luxury meets affordability! Nestled in the heart of Hawaii's most iconic destination, this beautifully designed retreat boasts modern amenities and mesmerizing Mountain, Golf Course & Rainbow Views.
Just steps away, indulge in Waikiki's pristine beaches, world-class shopping, and vibrant nightlife. Create unforgettable memories with your loved ones in this tropical haven, and experience the true essence of Aloha. Don't miss out on this incredible opportunity – book your dream vacation today!"" ******AVAIL. from ""JULY 1st forward to Aug 31st"" ""MONTH OF SEPT BOOKED"" ******
Features Cal King Bed, Queen Sofa Sleeper in Livingroom, Pool & BBQ, . Live the Resort Waikiki lifestyle affordably, No resort fees.
You can still use the buildings amenities_ full size fridge, Convection microwave hood fan, Wi-Fi, premium cablevision.
Warmest Aloha~ Taxation: (GET 4.712 %) not Incl. in rate, plus (flat fee) move out cleaning fee is additional _ #No Pets _ #No Smoking _"	AC Central, Bedroom on 1st Level, Cable TV, Central AC, Disposal, Even# Unit, Full Bath on 1st Floor, Kitchenware, Lanai, Linens, Microwave Hood, Other, Range/Oven, Refrigerator, Single Level, Smoke Detector	Covered - 1, Garage, Secured Entry, Unassigned	--	City, Coastline, Garden, Golf Course, Mountain, Other, Sunrise, Sunset	Full	Concierge, Exercise Room, Patio/Deck, Pool on Property, Recreation Area, Recreation Room, Resident Manager, Security Guard, Trash Chute	--	--	High-Rise 7+ Stories	GET-tenant pays, Insurance Required, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/17/202317417_19.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202317417
202419176	1189 Waimanu St #1204, Honolulu, HI 96814	True	21.2930705	-157.8484279	Waihonua	1189 Waimanu St #1204	#1204	Honolulu	HI	96814	Active	$4,200	Long Term	September 02, 2024	2	2	0	1	--	1,002	--	--	Oahu	Metro Oahu	Kakaako	No	Yes	$4,200	1 Year	"To enjoy the contemporary Cando living in 2 Beds/ 2 baths / Tandem Parking / Storage, Monthly Rent $4, 200 with many amenities like Pool, Whirlpool, Exercise Room, BBQ etc.... convenience location- 1 Mins walk to Ala Moana Shopping Center, 5 Mins walk to Ala Moana Beach Park. Come home to stunning Ocean and Pool Views. Please contact Ludy Hui by email ""[email protected] or Text to 808-428-1280 for showing appointment."	AC Central, Cable TV, Dryer, Microwave, Range/Oven, Refrigerator, Storage, Washer	Tandem	Ocean	City, Ocean	None	BBQ, Concierge, Exercise Room, Meeting Room, Pool on Property, Recreation Area, Recreation Room, Resident Manager, Security Guard, Storage, Trash Chute, Whirlpool	--	--	High-Rise 7+ Stories	Application Fee	['https://s3.amazonaws.com/photos.re.parallel21.com/76/202419176_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202419176_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202419176_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202419176_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202419176_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202419176_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202419176_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202419176_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/76/202419176_09.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202419176
