input_id	clean_full_add	is_good_addy	lat	lon	loc_name	street_add	unit	city	state	zip_code	active_status_str	curr_price	curr_type	curr_date	bedrooms	full_baths	half_baths	parking	land_area	live_area	lanai_area	other_area	island	region	hood	pets_allowed	res_man	deposit	term	description	unit_features	parking_features	frontage	view	furnished	amenities	pool	inclusions	build_style	disclosures	img_urls	orig_url
202428545	215 N King St #206, Honolulu, HI 96817	True	21.3140749	-157.8644199	-	215 N King St #206	#206	Honolulu	HI	96817	Active	$1,800	Long Term	December 19, 2024	1	1	0	1	--	516	--	--	Oahu	Metro Oahu	Dillingham	No	Yes	$1,800	1 Year	Downtown Chinatown, 1 bedroom, 1 bath condo with amazing ocean/harbor views! Conveniently located near Downtown business district, Chinatown Markets and Aloha Tower. Unit is equipped with refrigerator, stove/oven, AC, washer/dryer unit, and 1 covered unassigned parking stall. Resident manager, Security guards and a locked entry in a well-maintained building. Water/Sewer and trash included, tenant responsible for all other utilities. Rent-$1, 800 with a Minimum 1-year lease, Security Deposit $1, 800. Application fee-$25.00 per adult (18yrs & older) Credit score must be at least 680. Income minimum-2 times the monthly rent. Renters Insurance required. No Pet and No Smoking allowed. Please contact Kim Kawachi-Sur, RA [RS-86257] at 808-551-0151 email [email protected] for more information and to schedule a private or FACETIME viewing appointment.	AC Window Unit, Blinds, Ceiling Fan, Disposal, Dryer, Lanai, Range Hood, Range/Oven, Smoke Detector, Washer	Covered - 1, Guest, Unassigned	Other	Other	Partial	Resident Manager, Security Guard, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/45/202428545_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202428545_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202428545_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202428545_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202428545_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202428545_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202428545_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202428545_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202428545_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/45/202428545_10.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202428545
202428705	1508  Pensacola St #211, Honolulu, HI 96822	True	21.3058355	-157.8429293	-	1508  Pensacola St #211	#211	Honolulu	HI	96822	Active	$1,900	Long Term	December 24, 2024	2	1	0	1	--	699	--	--	Oahu	Metro Oahu	Makiki Area	No	No	$1,900	1 Year, 6 Months	"A well-maintained 2-bedroom/1-bathroom unit on the ground floor of a walk-up building in Lower Punchbowl.

Tenant pays electricity, cable, and internet.

Assigned parking stall available on-site for $100/month. No smoking.

One small (limit 25 lbs.) pet allowed with $100 pet deposit and $50/month pet fee.

Minimum lease term is for 6-months; 1-year is preferred. 

Minimum income qualification is 2.5 times the monthly rent."	--	Assigned	--	Other	None	--	--	--	Walk-Up	Insurance Required, Non-Smoking, Pet on Property	['https://s3.amazonaws.com/photos.re.parallel21.com/05/202428705_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/05/202428705_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/05/202428705_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/05/202428705_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/05/202428705_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/05/202428705_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/05/202428705_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/05/202428705_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/05/202428705_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/05/202428705_10.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202428705
202428723	650  Sheridan St #102, Honolulu, HI 96814	True	21.2955987	-157.8443846	-	650  Sheridan St #102	#102	Honolulu	HI	96814	Active	$1,900	Long Term	January 02, 2025	2	1	0	1	--	600	--	--	Oahu	Metro Oahu	Ala Moana	Yes	No	$1,900	1 Year, 6 Months	"A well-maintained 2-bedroom/1-bathroom unit on the ground floor of a walk-up building in the Ala Moana area.

Tenant pays electricity, gas, cable, telephone, and internet services.

Assigned parking stall available on-site for $100. No smoking.

One small (limit 25 lbs.) pet allowed with $100 pet deposit and $50/month pet fee. 

Minimum lease is for 6-months; 1-year is preferred.

Minimum income qualification is 2.5 times the monthly rent amount."	--	Assigned	--	Other	None	--	--	--	Walk-Up	Insurance Required, Non-Smoking, Pet on Property, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/23/202428723_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/23/202428723_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/23/202428723_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/23/202428723_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/23/202428723_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/23/202428723_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/23/202428723_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/23/202428723_08.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202428723
202501655	2227  Date St #5, Honolulu, HI 96826	True	21.290512	-157.8281587	-	2227  Date St #5	#5	Honolulu	HI	96826	Active	$1,700	Long Term	February 01, 2025	2	1	0	2	14,068	612	0	--	Oahu	Metro Oahu	Moiliili	No	No	$1,700	6 Months	Great location near shopping and dining.  Close to UH manoa. Two assigned parking stalls. Wash machine on back lanai with cloths line, and community laundry room also. Nice quiet long term tenants.	AC Window Unit, Ceiling Fan, Corner/End, Disposal, Lanai, Odd# Unit, Range/Oven, Refrigerator, Smoke Detector, Washer	Open - 2	Other	None	Partial	Community Laundry	--	--	Walk-Up	Application Fee	['https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_19.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_20.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/55/202501655_21.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202501655
202427368	1080  Karratti Ln #2, Honolulu, HI 96822	True	21.3071788	-157.8423595	-	1080  Karratti Ln #2	#2	Honolulu	HI	96822	Active	$1,750	Long Term	December 19, 2024	2	1	0	1	--	474	--	--	Oahu	Metro Oahu	Makiki Area	No	No	$1,750	1 Year	"Please call our office at (808) 521-0081 to check on the next available showing. Ground floor unit
-Partially furnished with Refrigerator, Oven/Stove
-Utilities included: Electric, Water/Sewer
-Tenant responsible for Cable/Internet
-Community laundry on site"	Bedroom on 1st Level, Corner/End, Electric Oven, Refrigerator, Smoke Detector	Assigned	--	None	Partial	Community Laundry	--	--	Low-Rise 6 or Less Stories	Application Fee, Insurance Required, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/68/202427368_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/68/202427368_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/68/202427368_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/68/202427368_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/68/202427368_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/68/202427368_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/68/202427368_07.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202427368
202428611	1555  Pohaku St #B107, Honolulu, HI 96817	True	21.3292343	-157.8650851	-	1555  Pohaku St #B107	#B107	Honolulu	HI	96817	Active	$1,800	Long Term	December 20, 2024	1	1	0	1	49,049	550	--	--	Oahu	Metro Oahu	Kapalama	No	Yes	$1,800	1 Year	"1555 POHAKU: Gated building with secure entry. Ground floor unit. Upgraded 1 bedroom, 1 bath. 1 assigned covered parking located on the first level of a secured parking garage. Utilities included: water and sewer. Partly furnished with refrigerator, stove, and washer.
Approximately 550 sq ft living area. Fenced-in private courtyard with covered lanai. Carpet flooring in the bedroom and walk-in closet.
Ceramic tile flooring in the entryway and bathroom. Vinyl flooring in the hallway, living room, and kitchen. Renter’s Insurance REQUIRED. Resident Manager on-site. Location: Near Kamehameha Shopping Center, Bishop Museum, bus line, restaurants, convenience stores, easy freeway access & more! Application fee is $20 per applicant. Applicants must view rental in person to receive an application. All adults 18 years old and older must apply. Non-smoking unit. No pets allowed. FOR SHOWINGS: Please call or text the Property Manager, Jasmine LD Olarti, R (808) 292-5228 during office hours: 9:00 a.m. - 5:00 p.m. Monday - Friday, excluding holidays. *When texting, kindly include the property address you are inquiring about."	Bedroom on 1st Level, Disposal, Electric Oven, Electric Range, Full Bath on 1st Floor, Lanai, Refrigerator, Smoke Detector, Washer	Assigned, Covered - 1, Secured Entry	--	None	Partial	Resident Manager	--	--	Low-Rise 6 or Less Stories	Application Fee, Non-Smoking, See Remarks	['https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_19.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_20.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_21.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_22.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_23.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/11/202428611_24.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202428611
202428406	2888  Ala Ilima St #1401, Honolulu, HI 96818	True	21.3454887	-157.902116	-	2888  Ala Ilima St #1401	#1401	Honolulu	HI	96818	Active	$1,750	Long Term	December 17, 2024	0	1	0	1	50,138	300	--	--	Oahu	Metro Oahu	Salt Lake	--	Yes	$1,750	1 Year	"Introducing the Five Regents Condo, located in the vibrant heart of Honolulu, HI. This cozy studio unit features one bathroom and comes with an assigned parking space for your convenience. It includes a fully equipped kitchen with a new refrigerator and has inviting wood flooring throughout. The condo also offers a complete bathroom and is situated in a secure, well-maintained building that is served by three elevators.

Enjoy a variety of community amenities, including a pool and BBQ area, perfect for relaxing and entertaining guests. With a resident manager and 24-hour security, you can feel safe and secure in your new home. The community also features numerous recreational sitting areas, a sauna, a basketball court, a tennis court, a community laundry room, and ample guest parking.

Conveniently located near shopping, restaurants, entertainment, schools, parks, bus lines, and freeway access, this is an opportunity you won't want to miss to live in a secure and well-maintained condo in Honolulu.


1-year lease is required.
Rental Insurance Required
$20 application fee per adult
No Smoking
Pets Allowed
$150.00 one-time tenant setup fee"	Freezer, Refrigerator	--	--	City, Coastline, Mountain	Partial	BBQ, Community Laundry, Pool on Property, Sauna, Tennis Court	--	--	Studio Cottage	Application Fee, Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/06/202428406_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/06/202428406_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/06/202428406_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/06/202428406_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/06/202428406_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/06/202428406_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/06/202428406_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/06/202428406_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/06/202428406_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/06/202428406_10.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202428406
202501582	747  Amana St #2109, Honolulu, HI 96814	True	21.2936318	-157.8401266	Pacific Grand	747  Amana St #2109	#2109	Honolulu	HI	96814	Active	$1,700	Long Term	January 09, 2025	0	1	0	1	31,233	401	--	--	Oahu	Metro Oahu	Holiday Mart	--	Yes	$1,700	1 Year	"lovely condo with gorgeous mountain views and a peak of the ocean from your private lanai. Conveniently located condo in a secure building, just steps away from Don Quijote, Walmart, and an array of restaurants and shops. This unit offers incredible value with Utilities- electricity, water, sewer trash and internet all included. Along with air conditioning for year-round comfort.  Enjoy the large swimming pool for relaxation or entertainment. Community laundry is conveniently located across from unit and near the elevators adding to the ease of living in this fantastic location. Ideal for those seeking a vibrant, walkable neighborhood and easy access to everything Honolulu has to offer. Annual rental at $1, 700.00 per month and a $1, 700.00 Security Deposit.
No Pets and no smoking"	AC Window Unit, Bedroom on 1st Level, Blinds, Cable TV, Ceiling Fan, Disposal, Electric Oven, Electric Range, Full Bath on 1st Floor, Ground Floor Unit, Lanai, Odd# Unit, Range Hood, Range/Oven, Refrigerator, Single Level, Storage, Stove Top	--	--	Mountain, Ocean, Other, Sunrise, Sunset	None	--	--	--	High-Rise 7+ Stories	--	['https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_16.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_17.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_18.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_19.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_20.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_21.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_22.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_23.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/82/202501582_24.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202501582
202501698	1655  Makaloa St #1112, Honolulu, HI 96814	True	21.2924829	-157.8380406	Kapiolani Manor	1655  Makaloa St #1112	#1112	Honolulu	HI	96814	Active	$1,850	Long Term	February 01, 2025	1	1	0	1	56,105	484	71	--	Oahu	Metro Oahu	Holiday Mart	No	Yes	$1,850	1 Year	"Must See!  Beautifully renovated in 2022!  1BR/1BA (with one secured parking stall) has been converted to one large room.  Renovations include luxury vinyl flooring throughout, new stove, new microwave oven, new kitchen cabinets, new countertops and backsplash, new bathroom/shower and no popcorn ceiling.  Relax on your open lanai enjoying the cool breeze.  Great location!  Close to Ala Moana Shopping Center, beaches, restaurants, Don Quijote, Korean Palama Market and more.  Community laundry – washers and dryers on each floor.  No smoking, no pets.  Avail Feb 1, 2025.  $1850/Month  -  basic cable, electric, water and sewer included.
Applicant must have good credit history and verifiable qualifying income."	Cable TV, Ceiling Fan, Microwave, Range/Oven, Refrigerator, Smoke Detector	Assigned, Covered - 1	Other	City, Mountain	None	Community Laundry, Resident Manager, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee, Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/98/202501698_13.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202501698
202428435	2888  Ala Ilima St #1904, Honolulu, HI 96818	True	21.3454887	-157.902116	Five Regents	2888  Ala Ilima St #1904	#1904	Honolulu	HI	96818	Active	$1,750	Long Term	December 17, 2024	0	1	0	1	--	300	0	--	Oahu	Metro Oahu	Salt Lake	--	Yes	$1,750	1 Year	REMODELED (2021) STUDIO IN EXCELLENT CONDITION.  ONE COVERED PARKING STALL.  ELECTRICTY IS INCLUDED.	AC Window Unit, Disposal, Drapes, Range/Oven, Refrigerator	Assigned, Covered - 1	--	Mountain	None	BBQ, Patio/Deck, Pool on Property, Recreation Area, Resident Manager, Security Guard, Tennis Court, Trash Chute	--	--	High-Rise 7+ Stories	Application Fee	['https://s3.amazonaws.com/photos.re.parallel21.com/35/202428435_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/35/202428435_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/35/202428435_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/35/202428435_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/35/202428435_05.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202428435
202428699	1025  Ala Lilikoi St #E302, Honolulu, HI 96818	True	21.349027	-157.9110356	Lakewood	1025  Ala Lilikoi St #E302	#E302	Honolulu	HI	96818	Active	$1,850	Long Term	January 17, 2025	2	1	0	1	57,456	727	--	--	Oahu	Metro Oahu	Salt Lake	No	No	$1,850	1 Year	"Spacious 2 bdr/1 bth condo in Salt Lake. Remodeled kitchen and bathroom. Expansive living room and spacious bedrooms. Includes 1 pkg stall. Community laundry onsite. Convenient location close to Tripler, Hickam, Pearl Harbor, schools, shopping centers, and freeway access. No pets. NO VIRTUAL SHOWINGS. MUST VIEW IN PERSON BEFORE APPLYING.

VIEWING MUST BE SCHEDULED ONLINE. To see details of all listings, schedule a viewing or apply go to: https://app.tenantturner.com/listings/pinnaclemanagementgroup (copy/paste on browser if needed)."	Ceiling Fan, Drapes, Microwave, Range Hood, Range/Oven, Refrigerator, Smoke Detector	Assigned, Open - 1	--	Mountain	None	Community Laundry	--	--	Low-Rise 6 or Less Stories	Application Fee, Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/99/202428699_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/99/202428699_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/99/202428699_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/99/202428699_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/99/202428699_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/99/202428699_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/99/202428699_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/99/202428699_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/99/202428699_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/99/202428699_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/99/202428699_11.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202428699
202501654	1920  Ala Moana Blvd #1210, Honolulu, HI 96815	True	21.285648	-157.834771	Inn On The Park	1920  Ala Moana Blvd #1210	#1210	Honolulu	HI	96815	Active	$1,700	Long Term	January 09, 2025	0	1	0	0	15,551	320	--	--	Oahu	Metro Oahu	Waikiki	--	Yes	$1,700	1 Year, 6 Months	"Prime location at the Waikiki, furnished with kitchen. Walk to Hilton Hotel, beaches, bus stop. Ala Moana shopping center. Include water, electricity, cable. 6 months or one year lease, no pets. 
Agent Rmks: Please call or email ."	AC Window Unit, Blinds, Cable TV, Refrigerator	None	Other	City, Mountain	Full	BBQ, Patio/Deck, Pool on Property, Recreation Area	--	--	High-Rise 7+ Stories	Licensed Owner	['https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_10.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_11.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_12.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_13.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_14.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_15.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/54/202501654_16.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202501654
202428232	1025  Ala Lilikoi St #E107, Honolulu, HI 96818	True	21.349027	-157.9110356	Lakewood	1025  Ala Lilikoi St #E107	#E107	Honolulu	HI	96818	Active	$1,900	Long Term	January 09, 2025	2	1	0	1	57,456	683	80	--	Oahu	Metro Oahu	Salt Lake	No	No	$1,900	1 Year	"Spacious 2 bdr/1 bth condo in Salt Lake. Ground floor unit with a private courtyard.  Expansive living room and spacious bedrooms. Includes 1 cvd pkg stall. Community laundry onsite. Convenient location close to Tripler, Hickam, Pearl Harbor, schools, shopping centers, and freeway access. No pets. NO VIRTUAL SHOWINGS. MUST VIEW IN PERSON BEFORE APPLYING.

VIEWING MUST BE SCHEDULED ONLINE. To see details of all listings, schedule a viewing or apply go to: https://app.tenantturner.com/listings/pinnaclemanagementgroup (copy/paste on browser if needed)."	AC Window Unit, Ceiling Fan, Microwave, Range/Oven, Refrigerator, Smoke Detector	Covered - 1	Other	Other	None	Community Laundry	--	--	Low-Rise 6 or Less Stories	Application Fee, Insurance Required, Non-Smoking	['https://s3.amazonaws.com/photos.re.parallel21.com/32/202428232_01.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202428232_02.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202428232_03.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202428232_04.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202428232_05.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202428232_06.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202428232_07.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202428232_08.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202428232_09.jpg', 'https://s3.amazonaws.com/photos.re.parallel21.com/32/202428232_10.jpg']	https://propertysearch.hicentral.com/HBR/ForRent/?/202428232
